date,channel,campaign,spend,imps,clicks,conversions,add_to_cart,revenue
2024-08-14,SEARCH_BRAND,SEA_05,85.35,41570,2775,70,87,4814.82
2024-08-14,SEARCH_BRAND,SEA_06,65.24,34473,2210,48,55,3236.53
2024-08-14,SEARCH_BRAND,SEA_07,202.83,95979,5144,140,190,9141.79
2024-08-14,SEARCH_BRAND,SEA_08,130.6,65656,3530,96,118,6693.96
2024-08-14,SEARCH_GENERIC,SEA_01,87.97,30736,733,12,16,778.65
2024-08-14,SEARCH_GENERIC,SEA_02,27.18,9031,265,2,3,129.78
2024-08-14,SEARCH_GENERIC,SEA_03,38.0,13186,337,4,6,270.67
2024-08-14,SEARCH_GENERIC,SEA_04,1.06,351,10,0,0,0.0
2024-08-14,SEARCH_GENERIC,SEA_05,110.38,36726,1102,15,21,995.4
2024-08-14,SEARCH_GENERIC,SEA_06,7.44,2465,51,0,0,0.0
2024-08-14,SEARCH_GENERIC,SEA_07,57.73,18068,413,3,4,197.12
2024-08-14,SEARCH_GENERIC,SEA_08,79.29,23845,902,21,28,1476.74
2024-08-14,SHOPPING,SHO_01,129.22,56161,2027,33,41,2180.46
2024-08-14,SHOPPING,SHO_02,10.13,4373,166,2,3,139.95
2024-08-14,SHOPPING,SHO_03,114.99,46014,1738,31,35,2113.51
2024-08-14,SHOPPING,SHO_04,50.0,19320,789,15,20,1013.27
2024-08-14,SHOPPING,SHO_05,237.94,102942,3754,62,80,3877.61
2024-08-14,SHOPPING,SHO_06,39.72,14652,436,10,11,688.33
2024-08-14,SHOPPING,SHO_07,204.34,75344,3627,66,84,4393.46
2024-08-14,SHOPPING,SHO_08,67.0,27655,1195,20,24,1466.49
2024-08-14,DISPLAY,DIS_01,45.63,8743,64,0,0,0.0
2024-08-14,DISPLAY,DIS_02,45.69,9065,60,1,1,67.23
2024-08-14,DISPLAY,DIS_03,48.19,9766,33,0,0,0.0
2024-08-14,DISPLAY,DIS_04,22.45,4375,35,1,1,68.01
2024-08-14,DISPLAY,DIS_05,18.42,3544,23,0,0,0.0
2024-08-14,DISPLAY,DIS_06,14.96,2813,21,0,0,0.0
2024-08-14,DISPLAY,DIS_07,129.07,28343,183,1,1,66.45
2024-08-14,DISPLAY,DIS_08,50.81,9582,49,1,1,70.6
2024-08-14,SOCIAL,SOC_01,48.18,12004,145,2,3,133.78
2024-08-14,SOCIAL,SOC_02,26.63,6758,74,2,3,136.05
2024-08-14,SOCIAL,SOC_03,75.46,19647,180,2,3,137.86
2024-08-14,SOCIAL,SOC_04,107.24,28885,287,4,5,282.27
2024-08-14,SOCIAL,SOC_05,29.09,6677,120,2,3,132.26
2024-08-14,SOCIAL,SOC_06,13.8,3578,49,1,1,67.31
2024-08-14,SOCIAL,SOC_07,52.0,11777,138,1,1,69.51
2024-08-14,SOCIAL,SOC_08,50.23,12762,137,2,3,134.97
2024-08-15,SEARCH_BRAND,SEA_01,64.91,32175,2824,68,85,4822.03
2024-08-15,SEARCH_BRAND,SEA_02,21.34,10549,629,13,14,903.5
2024-08-15,SEARCH_BRAND,SEA_03,83.58,40328,1924,39,56,2562.19
2024-08-15,SEARCH_BRAND,SEA_04,157.76,73712,3749,147,173,9762.33
2024-08-15,SEARCH_BRAND,SEA_05,49.58,24483,1639,44,61,3095.75
2024-08-15,SEARCH_BRAND,SEA_06,199.65,94558,4757,162,189,11684.66
2024-08-15,SEARCH_BRAND,SEA_07,64.7,31884,2722,72,99,5021.34
2024-08-15,SEARCH_BRAND,SEA_08,70.46,35173,2238,63,86,4393.96
2024-08-15,SEARCH_GENERIC,SEA_01,86.08,25808,505,3,3,210.3
2024-08-15,SEARCH_GENERIC,SEA_02,88.6,29141,865,21,28,1466.78
2024-08-15,SEARCH_GENERIC,SEA_03,51.47,16179,777,7,8,479.17
2024-08-15,SEARCH_GENERIC,SEA_04,138.12,46969,1947,19,27,1318.93
2024-08-15,SEARCH_GENERIC,SEA_05,26.94,9381,360,8,10,571.47
2024-08-15,SEARCH_GENERIC,SEA_06,40.44,14433,418,6,9,399.16
2024-08-15,SEARCH_GENERIC,SEA_07,255.17,86893,2508,42,59,2720.2
2024-08-15,SEARCH_GENERIC,SEA_08,115.96,37269,854,9,12,600.86
2024-08-15,SHOPPING,SHO_01,51.46,21015,1130,23,32,1524.52
2024-08-15,SHOPPING,SHO_02,46.2,18262,568,12,15,822.53
2024-08-15,SHOPPING,SHO_03,48.41,19479,828,15,22,983.87
2024-08-15,SHOPPING,SHO_04,124.91,49610,1803,18,23,1287.4
2024-08-15,SHOPPING,SHO_05,36.76,14175,604,20,28,1346.86
2024-08-15,SHOPPING,SHO_06,213.22,87279,4140,87,110,5965.88
2024-08-15,SHOPPING,SHO_07,67.2,28496,1338,23,33,1494.27
2024-08-15,SHOPPING,SHO_08,51.95,20011,722,11,13,725.19
2024-08-15,DISPLAY,DIS_01,24.62,5089,24,1,1,65.39
2024-08-15,DISPLAY,DIS_02,81.72,15980,119,0,0,0.0
2024-08-15,DISPLAY,DIS_03,35.5,7174,36,1,1,72.24
2024-08-15,DISPLAY,DIS_04,69.08,12973,80,2,3,140.9
2024-08-15,DISPLAY,DIS_05,48.08,9130,44,1,1,68.35
2024-08-15,DISPLAY,DIS_06,18.65,3880,19,0,0,0.0
2024-08-15,DISPLAY,DIS_07,31.93,6347,33,1,1,69.53
2024-08-15,DISPLAY,DIS_08,68.86,14349,85,0,0,0.0
2024-08-15,SOCIAL,SOC_01,171.19,43287,328,5,6,324.67
2024-08-15,SOCIAL,SOC_02,10.49,2696,27,0,0,0.0
2024-08-15,SOCIAL,SOC_03,79.92,21692,272,3,4,202.85
2024-08-15,SOCIAL,SOC_04,10.55,2502,25,0,0,0.0
2024-08-15,SOCIAL,SOC_05,95.92,24983,257,2,3,132.32
2024-08-15,SOCIAL,SOC_06,76.74,18467,230,4,5,262.88
2024-08-15,SOCIAL,SOC_07,21.36,5269,56,0,0,0.0
2024-08-15,SOCIAL,SOC_08,51.94,13565,127,0,0,0.0
2024-08-16,SEARCH_BRAND,SEA_01,75.5,35850,1439,36,54,2427.2
2024-08-16,SEARCH_BRAND,SEA_02,198.81,98853,5003,168,204,11521.67
2024-08-16,SEARCH_BRAND,SEA_03,93.05,52527,3398,95,125,6386.6
2024-08-16,SEARCH_BRAND,SEA_04,113.53,56576,2808,86,109,6094.33
2024-08-16,SEARCH_BRAND,SEA_05,206.59,106580,4894,136,198,8974.76
2024-08-16,SEARCH_BRAND,SEA_06,32.78,16619,876,30,34,2094.65
2024-08-16,SEARCH_BRAND,SEA_07,20.08,9856,528,14,17,914.94
2024-08-16,SEARCH_BRAND,SEA_08,92.58,47209,2738,80,112,5362.39
2024-08-16,SEARCH_GENERIC,SEA_01,7.91,2566,75,1,1,68.25
2024-08-16,SEARCH_GENERIC,SEA_02,85.87,30191,905,13,16,850.81
2024-08-16,SEARCH_GENERIC,SEA_03,19.73,6526,178,1,1,66.35
2024-08-16,SEARCH_GENERIC,SEA_04,19.81,6569,192,1,1,68.16
2024-08-16,SEARCH_GENERIC,SEA_05,55.02,19361,741,22,32,1456.72
2024-08-16,SEARCH_GENERIC,SEA_06,81.17,28053,591,3,3,207.28
2024-08-16,SEARCH_GENERIC,SEA_07,260.13,90909,2496,29,37,1989.33
2024-08-16,SEARCH_GENERIC,SEA_08,22.37,7291,341,6,8,392.35
2024-08-16,SHOPPING,SHO_01,94.57,35309,1434,29,36,1991.99
2024-08-16,SHOPPING,SHO_02,200.41,84747,2554,63,78,4199.69
2024-08-16,SHOPPING,SHO_03,190.38,78363,3657,66,96,4431.4
2024-08-16,SHOPPING,SHO_04,18.77,7393,328,7,10,474.57
2024-08-16,SHOPPING,SHO_05,185.2,73081,2907,53,71,3464.72
2024-08-16,SHOPPING,SHO_06,25.09,10371,399,13,18,843.68
2024-08-16,SHOPPING,SHO_07,89.38,36569,1622,36,52,2398.09
2024-08-16,SHOPPING,SHO_08,70.31,28678,1297,25,33,1648.29
2024-08-16,DISPLAY,DIS_01,141.27,28699,241,2,3,134.67
2024-08-16,DISPLAY,DIS_02,68.38,14543,85,2,2,139.0
2024-08-16,DISPLAY,DIS_03,41.93,8338,42,0,0,0.0
2024-08-16,DISPLAY,DIS_04,78.93,15942,88,0,0,0.0
2024-08-16,DISPLAY,DIS_05,65.53,12981,115,2,3,137.05
2024-08-16,DISPLAY,DIS_06,15.06,2838,17,0,0,0.0
2024-08-16,DISPLAY,DIS_07,26.35,5405,30,0,0,0.0
2024-08-16,DISPLAY,DIS_08,112.11,22313,136,0,0,0.0
2024-08-16,SOCIAL,SOC_01,232.19,61212,656,14,17,939.09
2024-08-16,SOCIAL,SOC_02,35.58,8398,105,1,1,68.06
2024-08-16,SOCIAL,SOC_03,46.86,11794,108,3,4,212.87
2024-08-16,SOCIAL,SOC_04,197.39,49059,627,5,7,336.66
2024-08-16,SOCIAL,SOC_05,8.0,2005,25,0,0,0.0
2024-08-16,SOCIAL,SOC_06,34.16,8692,103,0,0,0.0
2024-08-16,SOCIAL,SOC_07,51.37,12298,125,3,4,197.41
2024-08-16,SOCIAL,SOC_08,62.13,15208,137,0,0,0.0
2024-08-17,SEARCH_BRAND,SEA_01,62.43,31384,1851,49,57,3435.53
2024-08-17,SEARCH_BRAND,SEA_02,89.64,47802,2552,71,89,4781.92
2024-08-17,SEARCH_BRAND,SEA_03,152.7,77911,4730,130,167,8771.71
2024-08-17,SEARCH_BRAND,SEA_04,27.15,13949,1178,38,56,2612.57
2024-08-17,SEARCH_BRAND,SEA_05,69.79,33511,2055,77,98,5117.19
2024-08-17,SEARCH_BRAND,SEA_06,8.0,3604,240,10,15,687.79
2024-08-17,SEARCH_BRAND,SEA_07,59.89,27014,2096,72,91,4934.0
2024-08-17,SEARCH_BRAND,SEA_08,159.66,81349,6341,192,267,12905.9
2024-08-17,SEARCH_GENERIC,SEA_01,11.22,4038,136,1,1,67.05
2024-08-17,SEARCH_GENERIC,SEA_02,8.03,2711,92,0,0,0.0
2024-08-17,SEARCH_GENERIC,SEA_03,61.99,21985,730,11,16,733.76
2024-08-17,SEARCH_GENERIC,SEA_04,15.24,5108,176,5,6,337.78
2024-08-17,SEARCH_GENERIC,SEA_05,58.38,18347,679,8,11,573.8
2024-08-17,SEARCH_GENERIC,SEA_06,6.53,2220,53,1,1,69.12
2024-08-17,SEARCH_GENERIC,SEA_07,52.01,17634,565,12,15,801.56
2024-08-17,SEARCH_GENERIC,SEA_08,108.14,34451,1154,23,34,1560.64
2024-08-17,SHOPPING,SHO_01,91.94,33476,1462,41,51,2625.46
2024-08-17,SHOPPING,SHO_02,110.69,44210,1498,29,37,1987.63
2024-08-17,SHOPPING,SHO_03,110.43,39499,1316,28,34,1844.49
2024-08-17,SHOPPING,SHO_04,19.21,7116,522,5,7,340.26
2024-08-17,SHOPPING,SHO_05,194.1,71395,1979,50,60,3437.15
2024-08-17,SHOPPING,SHO_06,34.24,12749,537,12,18,822.47
2024-08-17,SHOPPING,SHO_07,195.09,81281,4019,73,83,4870.8
2024-08-17,SHOPPING,SHO_08,33.74,13828,365,6,7,412.95
2024-08-17,DISPLAY,DIS_01,134.62,28126,181,2,3,141.2
2024-08-17,DISPLAY,DIS_02,100.45,20594,119,0,0,0.0
2024-08-17,DISPLAY,DIS_03,133.21,26534,132,1,1,66.7
2024-08-17,DISPLAY,DIS_04,67.14,13025,64,1,1,67.43
2024-08-17,DISPLAY,DIS_05,27.1,5237,31,0,0,0.0
2024-08-17,DISPLAY,DIS_06,51.17,9907,33,0,0,0.0
2024-08-17,DISPLAY,DIS_07,30.85,6036,38,0,0,0.0
2024-08-17,DISPLAY,DIS_08,66.89,12799,76,1,1,67.46
2024-08-17,SOCIAL,SOC_01,157.19,38729,475,6,7,389.79
2024-08-17,SOCIAL,SOC_02,79.65,21172,249,2,2,136.51
2024-08-17,SOCIAL,SOC_03,46.09,11378,197,0,0,0.0
2024-08-17,SOCIAL,SOC_04,160.53,39080,337,4,5,269.73
2024-08-17,SOCIAL,SOC_05,98.31,23324,329,4,6,276.69
2024-08-17,SOCIAL,SOC_06,20.2,4903,59,1,1,68.53
2024-08-17,SOCIAL,SOC_07,85.42,20736,287,5,6,357.57
2024-08-17,SOCIAL,SOC_08,108.09,26207,381,3,4,211.61
2024-08-18,SEARCH_BRAND,SEA_01,49.4,25058,1512,49,58,3310.44
2024-08-18,SEARCH_BRAND,SEA_02,34.35,16301,1288,52,67,3490.68
2024-08-18,SEARCH_BRAND,SEA_03,137.07,68723,2763,105,130,7324.34
2024-08-18,SEARCH_BRAND,SEA_04,125.58,66324,3089,91,128,6245.9
2024-08-18,SEARCH_BRAND,SEA_05,185.0,92103,6093,190,218,12623.86
2024-08-18,SEARCH_BRAND,SEA_06,181.42,95418,7573,203,268,14313.57
2024-08-18,SEARCH_BRAND,SEA_07,34.0,17964,1205,40,54,2772.32
2024-08-18,SEARCH_BRAND,SEA_08,84.65,41904,3019,85,123,5724.6
2024-08-18,SEARCH_GENERIC,SEA_01,57.83,19235,436,7,9,493.2
2024-08-18,SEARCH_GENERIC,SEA_02,75.0,24227,867,12,17,805.88
2024-08-18,SEARCH_GENERIC,SEA_03,89.14,28820,908,17,24,1169.47
2024-08-18,SEARCH_GENERIC,SEA_04,50.58,15678,486,5,6,329.07
2024-08-18,SEARCH_GENERIC,SEA_05,45.79,17160,407,11,14,769.09
2024-08-18,SEARCH_GENERIC,SEA_06,107.07,35391,1008,22,27,1483.36
2024-08-18,SEARCH_GENERIC,SEA_07,81.67,27760,766,12,13,821.11
2024-08-18,SEARCH_GENERIC,SEA_08,66.16,20027,433,6,7,413.16
2024-08-18,SHOPPING,SHO_01,11.29,4173,184,5,6,329.64
2024-08-18,SHOPPING,SHO_02,88.68,35090,1820,37,41,2638.84
2024-08-18,SHOPPING,SHO_03,110.26,44657,1467,24,34,1662.84
2024-08-18,SHOPPING,SHO_04,49.18,19705,831,16,19,1099.44
2024-08-18,SHOPPING,SHO_05,128.97,49879,1858,44,53,3090.55
2024-08-18,SHOPPING,SHO_06,105.55,43430,2154,54,73,3730.48
2024-08-18,SHOPPING,SHO_07,51.15,21949,1174,26,32,1863.13
2024-08-18,SHOPPING,SHO_08,25.13,10032,625,7,9,450.53
2024-08-18,DISPLAY,DIS_01,78.37,15292,59,0,0,0.0
2024-08-18,DISPLAY,DIS_02,103.19,19980,127,2,3,137.5
2024-08-18,DISPLAY,DIS_03,38.15,7371,35,1,1,71.53
2024-08-18,DISPLAY,DIS_04,26.09,5189,20,0,0,0.0
2024-08-18,DISPLAY,DIS_05,36.72,7023,32,0,0,0.0
2024-08-18,DISPLAY,DIS_06,34.72,7953,54,0,0,0.0
2024-08-18,DISPLAY,DIS_07,34.77,7118,37,1,1,66.83
2024-08-18,DISPLAY,DIS_08,38.61,7629,36,0,0,0.0
2024-08-18,SOCIAL,SOC_01,36.87,9497,73,0,0,0.0
2024-08-18,SOCIAL,SOC_02,261.97,67536,754,4,5,262.9
2024-08-18,SOCIAL,SOC_03,73.96,18016,251,2,2,133.81
2024-08-18,SOCIAL,SOC_04,14.78,3815,24,0,0,0.0
2024-08-18,SOCIAL,SOC_05,160.43,41073,422,7,8,493.6
2024-08-18,SOCIAL,SOC_06,70.24,18634,257,4,5,266.65
2024-08-18,SOCIAL,SOC_07,55.92,14267,110,1,1,66.81
2024-08-18,SOCIAL,SOC_08,45.78,10681,149,4,5,272.1
2024-08-19,SEARCH_BRAND,SEA_01,21.31,11121,585,17,20,1130.23
2024-08-19,SEARCH_BRAND,SEA_02,80.27,44269,2402,48,63,3185.68
2024-08-19,SEARCH_BRAND,SEA_03,32.98,17291,1125,28,38,1946.69
2024-08-19,SEARCH_BRAND,SEA_04,92.58,45769,4312,143,181,9629.72
2024-08-19,SEARCH_BRAND,SEA_05,42.56,21899,1221,36,50,2333.63
2024-08-19,SEARCH_BRAND,SEA_06,86.14,41919,3343,134,184,9623.51
2024-08-19,SEARCH_BRAND,SEA_07,54.95,27603,927,37,48,2610.83
2024-08-19,SEARCH_BRAND,SEA_08,91.14,48699,2152,93,134,6368.67
2024-08-19,SEARCH_GENERIC,SEA_01,23.12,8028,238,2,2,142.89
2024-08-19,SEARCH_GENERIC,SEA_02,82.89,27441,615,12,17,845.61
2024-08-19,SEARCH_GENERIC,SEA_03,12.75,4261,119,1,1,64.12
2024-08-19,SEARCH_GENERIC,SEA_04,102.75,31496,1121,18,20,1255.79
2024-08-19,SEARCH_GENERIC,SEA_05,53.83,17696,453,3,4,198.51
2024-08-19,SEARCH_GENERIC,SEA_06,96.61,32218,887,16,22,1100.24
2024-08-19,SEARCH_GENERIC,SEA_07,35.56,12610,420,8,11,530.24
2024-08-19,SEARCH_GENERIC,SEA_08,102.19,36103,990,17,25,1115.74
2024-08-19,SHOPPING,SHO_01,30.92,12385,700,15,18,993.42
2024-08-19,SHOPPING,SHO_02,44.03,17497,1236,20,25,1287.41
2024-08-19,SHOPPING,SHO_03,116.13,46821,2661,71,86,4917.55
2024-08-19,SHOPPING,SHO_04,24.99,10285,411,14,21,968.14
2024-08-19,SHOPPING,SHO_05,13.93,5441,249,8,10,560.35
2024-08-19,SHOPPING,SHO_06,24.41,10046,350,9,11,604.17
2024-08-19,SHOPPING,SHO_07,149.81,62616,2244,49,71,3350.49
2024-08-19,SHOPPING,SHO_08,104.53,40299,1283,23,27,1658.77
2024-08-19,DISPLAY,DIS_01,51.08,10472,94,1,1,69.7
2024-08-19,DISPLAY,DIS_02,46.8,10257,58,0,0,0.0
2024-08-19,DISPLAY,DIS_03,30.47,5771,29,0,0,0.0
2024-08-19,DISPLAY,DIS_04,38.6,7467,52,0,0,0.0
2024-08-19,DISPLAY,DIS_05,70.46,13743,122,1,1,64.78
2024-08-19,DISPLAY,DIS_06,39.67,8084,31,0,0,0.0
2024-08-19,DISPLAY,DIS_07,39.23,7499,48,0,0,0.0
2024-08-19,DISPLAY,DIS_08,45.97,9120,50,0,0,0.0
2024-08-19,SOCIAL,SOC_01,144.38,33543,260,6,7,424.77
2024-08-19,SOCIAL,SOC_02,67.44,16085,220,2,2,139.48
2024-08-19,SOCIAL,SOC_03,62.55,14328,113,3,4,200.11
2024-08-19,SOCIAL,SOC_04,41.96,10590,121,1,1,67.33
2024-08-19,SOCIAL,SOC_05,109.28,27880,274,2,2,138.29
2024-08-19,SOCIAL,SOC_06,58.02,15125,137,1,1,64.54
2024-08-19,SOCIAL,SOC_07,32.15,8305,65,1,1,71.37
2024-08-19,SOCIAL,SOC_08,92.77,25034,304,4,6,269.0
2024-08-20,SEARCH_BRAND,SEA_01,71.41,37418,2671,113,167,8073.23
2024-08-20,SEARCH_BRAND,SEA_02,110.61,57113,3342,128,189,8742.04
2024-08-20,SEARCH_BRAND,SEA_03,72.59,34738,1696,39,44,2741.3
2024-08-20,SEARCH_BRAND,SEA_04,112.33,55786,4987,91,105,6207.02
2024-08-20,SEARCH_BRAND,SEA_05,29.98,13760,926,27,31,1788.28
2024-08-20,SEARCH_BRAND,SEA_06,82.56,42762,2754,91,120,6136.1
2024-08-20,SEARCH_BRAND,SEA_07,77.36,40531,2310,36,47,2530.23
2024-08-20,SEARCH_BRAND,SEA_08,140.42,68405,4051,127,156,8619.69
2024-08-20,SEARCH_GENERIC,SEA_01,79.03,26587,864,15,21,1013.25
2024-08-20,SEARCH_GENERIC,SEA_02,130.7,45359,1507,17,23,1169.19
2024-08-20,SEARCH_GENERIC,SEA_03,80.84,27250,885,10,11,660.84
2024-08-20,SEARCH_GENERIC,SEA_04,49.7,16621,311,5,7,346.49
2024-08-20,SEARCH_GENERIC,SEA_05,38.19,13184,277,3,3,203.53
2024-08-20,SEARCH_GENERIC,SEA_06,85.04,27223,676,8,11,550.71
2024-08-20,SEARCH_GENERIC,SEA_07,62.88,20614,614,14,20,964.88
2024-08-20,SEARCH_GENERIC,SEA_08,43.16,14889,579,4,5,265.22
2024-08-20,SHOPPING,SHO_01,37.02,15512,1038,24,28,1614.4
2024-08-20,SHOPPING,SHO_02,41.59,16352,629,6,7,428.8
2024-08-20,SHOPPING,SHO_03,41.02,16531,652,18,25,1213.2
2024-08-20,SHOPPING,SHO_04,41.04,16356,991,28,38,1956.15
2024-08-20,SHOPPING,SHO_05,137.67,53247,2761,65,97,4417.11
2024-08-20,SHOPPING,SHO_06,29.5,11290,259,7,9,480.75
2024-08-20,SHOPPING,SHO_07,43.66,18687,884,20,30,1439.57
2024-08-20,SHOPPING,SHO_08,66.31,24554,1101,23,34,1567.25
2024-08-20,DISPLAY,DIS_01,117.59,21698,168,1,1,67.21
2024-08-20,DISPLAY,DIS_02,70.93,14023,88,0,0,0.0
2024-08-20,DISPLAY,DIS_03,79.57,16724,100,0,0,0.0
2024-08-20,DISPLAY,DIS_04,13.81,2837,16,0,0,0.0
2024-08-20,DISPLAY,DIS_05,7.71,1544,9,0,0,0.0
2024-08-20,DISPLAY,DIS_06,29.69,5841,33,0,0,0.0
2024-08-20,DISPLAY,DIS_07,76.61,14518,65,0,0,0.0
2024-08-20,DISPLAY,DIS_08,17.47,3509,26,0,0,0.0
2024-08-20,SOCIAL,SOC_01,47.88,11950,111,0,0,0.0
2024-08-20,SOCIAL,SOC_02,31.34,7714,74,0,0,0.0
2024-08-20,SOCIAL,SOC_03,94.52,23478,258,2,3,133.91
2024-08-20,SOCIAL,SOC_04,95.71,23563,183,2,3,139.44
2024-08-20,SOCIAL,SOC_05,83.63,21187,259,2,2,130.81
2024-08-20,SOCIAL,SOC_06,38.18,9879,169,2,3,132.46
2024-08-20,SOCIAL,SOC_07,122.89,28148,357,4,5,274.66
2024-08-20,SOCIAL,SOC_08,19.62,5032,55,0,0,0.0
2024-08-21,SEARCH_BRAND,SEA_01,20.69,10970,563,16,22,1102.91
2024-08-21,SEARCH_BRAND,SEA_02,47.17,23600,1088,29,39,1954.76
2024-08-21,SEARCH_BRAND,SEA_03,25.3,12958,722,21,25,1352.09
2024-08-21,SEARCH_BRAND,SEA_04,85.72,41258,2932,106,119,7282.35
2024-08-21,SEARCH_BRAND,SEA_05,59.0,30416,1521,59,86,3864.94
2024-08-21,SEARCH_BRAND,SEA_06,73.45,34004,2012,66,75,4463.58
2024-08-21,SEARCH_BRAND,SEA_07,145.19,78093,3158,52,60,3390.88
2024-08-21,SEARCH_BRAND,SEA_08,116.71,55116,3558,85,124,5993.72
2024-08-21,SEARCH_GENERIC,SEA_01,33.38,11021,243,6,8,402.94
2024-08-21,SEARCH_GENERIC,SEA_02,64.4,20230,526,12,16,834.97
2024-08-21,SEARCH_GENERIC,SEA_03,20.58,7087,256,1,1,69.02
2024-08-21,SEARCH_GENERIC,SEA_04,98.11,28486,1267,21,30,1384.04
2024-08-21,SEARCH_GENERIC,SEA_05,49.2,16817,573,6,7,421.87
2024-08-21,SEARCH_GENERIC,SEA_06,17.47,5568,183,4,4,286.5
2024-08-21,SEARCH_GENERIC,SEA_07,15.75,5385,141,2,3,136.58
2024-08-21,SEARCH_GENERIC,SEA_08,59.46,19467,886,13,15,878.19
2024-08-21,SHOPPING,SHO_01,161.08,65877,3229,72,94,4914.44
2024-08-21,SHOPPING,SHO_02,18.91,7321,302,4,6,266.67
2024-08-21,SHOPPING,SHO_03,15.96,6233,187,5,7,351.64
2024-08-21,SHOPPING,SHO_04,69.95,26165,1184,37,49,2391.95
2024-08-21,SHOPPING,SHO_05,58.14,22523,1397,39,45,2573.91
2024-08-21,SHOPPING,SHO_06,24.72,9891,465,6,8,426.66
2024-08-21,SHOPPING,SHO_07,158.78,65616,1971,42,54,2953.54
2024-08-21,SHOPPING,SHO_08,86.87,34860,1513,34,48,2313.3
2024-08-21,DISPLAY,DIS_01,75.14,14813,60,1,1,65.49
2024-08-21,DISPLAY,DIS_02,21.06,4192,12,0,0,0.0
2024-08-21,DISPLAY,DIS_03,18.13,3482,25,0,0,0.0
2024-08-21,DISPLAY,DIS_04,46.23,9359,58,0,0,0.0
2024-08-21,DISPLAY,DIS_05,5.65,1176,6,0,0,0.0
2024-08-21,DISPLAY,DIS_06,8.98,1918,9,0,0,0.0
2024-08-21,DISPLAY,DIS_07,127.57,25314,144,0,0,0.0
2024-08-21,DISPLAY,DIS_08,76.03,15785,70,0,0,0.0
2024-08-21,SOCIAL,SOC_01,134.9,31728,326,0,0,0.0
2024-08-21,SOCIAL,SOC_02,89.78,21252,293,1,1,67.34
2024-08-21,SOCIAL,SOC_03,116.71,29718,309,2,2,139.79
2024-08-21,SOCIAL,SOC_04,49.31,12285,150,3,4,212.11
2024-08-21,SOCIAL,SOC_05,41.7,10323,127,1,1,66.79
2024-08-21,SOCIAL,SOC_06,58.64,13810,183,2,2,133.37
2024-08-21,SOCIAL,SOC_07,21.04,4778,47,2,2,134.14
2024-08-21,SOCIAL,SOC_08,82.95,21699,295,2,3,138.3
2024-08-22,SEARCH_BRAND,SEA_01,76.46,34770,1870,55,79,3774.69
2024-08-22,SEARCH_BRAND,SEA_02,175.7,94815,7405,229,285,15714.2
2024-08-22,SEARCH_BRAND,SEA_03,57.45,30357,2817,66,95,4451.89
2024-08-22,SEARCH_BRAND,SEA_04,98.13,48742,3209,103,122,7297.16
2024-08-22,SEARCH_BRAND,SEA_05,24.9,12173,750,26,36,1821.34
2024-08-22,SEARCH_BRAND,SEA_06,71.29,32348,2188,66,85,4447.72
2024-08-22,SEARCH_BRAND,SEA_07,39.0,17821,1296,38,56,2550.2
2024-08-22,SEARCH_BRAND,SEA_08,102.87,54763,5471,144,207,10004.96
2024-08-22,SEARCH_GENERIC,SEA_01,41.01,14437,390,10,11,709.16
2024-08-22,SEARCH_GENERIC,SEA_02,75.74,25152,938,12,14,841.21
2024-08-22,SEARCH_GENERIC,SEA_03,60.73,20060,635,9,11,636.55
2024-08-22,SEARCH_GENERIC,SEA_04,131.49,46476,1854,36,42,2405.13
2024-08-22,SEARCH_GENERIC,SEA_05,39.71,14001,401,2,3,133.48
2024-08-22,SEARCH_GENERIC,SEA_06,81.06,25527,518,10,13,700.08
2024-08-22,SEARCH_GENERIC,SEA_07,86.02,26669,1096,20,25,1355.99
2024-08-22,SEARCH_GENERIC,SEA_08,108.67,36057,1454,34,43,2207.7
2024-08-22,SHOPPING,SHO_01,147.29,62777,1653,43,63,2966.83
2024-08-22,SHOPPING,SHO_02,11.57,4620,233,5,6,332.62
2024-08-22,SHOPPING,SHO_03,4.24,1762,66,1,1,65.22
2024-08-22,SHOPPING,SHO_04,93.49,37466,1898,39,55,2615.99
2024-08-22,SHOPPING,SHO_05,143.74,58500,2007,28,42,1932.86
2024-08-22,SHOPPING,SHO_06,36.65,13455,449,9,13,614.9
2024-08-22,SHOPPING,SHO_07,48.76,20720,879,15,17,1055.38
2024-08-22,SHOPPING,SHO_08,29.98,12089,456,13,19,869.36
2024-08-22,DISPLAY,DIS_01,33.84,6645,43,0,0,0.0
2024-08-22,DISPLAY,DIS_02,40.25,7380,32,1,1,67.57
2024-08-22,DISPLAY,DIS_03,8.81,1824,10,0,0,0.0
2024-08-22,DISPLAY,DIS_04,33.14,6418,23,0,0,0.0
2024-08-22,DISPLAY,DIS_05,21.61,4403,20,1,1,68.23
2024-08-22,DISPLAY,DIS_06,59.15,11374,72,1,1,68.72
2024-08-22,DISPLAY,DIS_07,37.56,8127,43,0,0,0.0
2024-08-22,DISPLAY,DIS_08,128.32,23707,105,0,0,0.0
2024-08-22,SOCIAL,SOC_01,19.45,4648,39,0,0,0.0
2024-08-22,SOCIAL,SOC_02,5.39,1214,12,0,0,0.0
2024-08-22,SOCIAL,SOC_03,69.02,18330,181,3,4,204.9
2024-08-22,SOCIAL,SOC_04,127.08,32824,379,3,4,211.5
2024-08-22,SOCIAL,SOC_05,168.26,40329,387,2,3,133.33
